cust_id,secured_flag,ead,collateral_value,time_to_recovery,default_flag,recovery_amount,recovery_cost,lgd_observed,collateral_type,legal_action_flag,restructuring_flag,seniority,industry,segment,exposure_class,dpd_last_12m,dpd_last_6m,ever_30_plus,ever_60_plus,ever_90_plus,dpd_trend,payment_ratio,missed_payments_count,partial_payment_flag,utilization_ratio,overlimit_count,recent_cash_flag,balance_volatility_12m,payment_volatility_12m,financial_stress_flag,returned_cheque_count,overdue_fee_count,behavior_segment
7806,1,1175983,1375481,7,0,783045,176318,0.4840682220746388,Property,0,0,Senior,Manufacturing,SME,Secured,0,30,0,0,0,0,0.7113577512542207,1,0,0.43444432904793795,0,0,0.29798472441887075,0.36970888311864153,0,0,0,Good
7807,0,2307883,817613,30,1,75224,8805,0.95,Vehicles,0,0,Junior,Construction,SME,Unsecured,30,15,1,0,0,0,1.0341324291323075,2,0,0.31001399046091144,0,0,0.2702944907856999,0.5699032640557367,0,0,0,Irregular
7808,0,1910571,811823,33,0,293803,61245,0.8782782738772859,Inventory,0,1,Senior,Transport,SME,Unsecured,60,0,1,1,0,1,0.5196692871601755,4,0,1.2002470658731852,0,0,0.517494868947002,0.34046399909092717,0,0,0,Irregular
7809,1,612289,434876,18,1,211632,10823,0.672035591036259,Receivables,0,1,Senior,Energy,SME,Secured,0,15,0,0,0,0,0.7944152255969812,2,0,0.45711701928461534,0,0,0.5628206660525754,0.29276524542505133,0,0,0,Irregular
7810,1,3982795,419094,25,0,322371,59011,0.9338755823485768,PlantMachinery,1,0,Senior,Construction,SME,Secured,0,0,0,0,0,0,0.7464138875358022,0,0,0.680664820679193,0,0,0.3601595369162363,0.5333469061798777,1,0,0,Good
7811,1,1311516,1967607,31,0,1534956,150636,0.05,Property,0,0,Senior,Manufacturing,SME,Partially Secured,0,0,0,0,0,-1,1.0523686200085332,0,0,1.025817676854922,1,0,0.010499401794534347,0.7475656178436993,0,0,1,Good
7812,1,2528142,252701,23,0,184053,12080,0.9319765266349754,PlantMachinery,1,0,Senior,Retail,Other,Partially Secured,0,90,0,0,0,0,0.758223381134127,0,0,0.4432611223533347,0,0,0.10821156906438581,0.38944272902641835,0,0,0,Stressed
7813,1,5548848,4309144,4,1,2541367,381313,0.6107202792363388,PlantMachinery,0,0,Senior,Manufacturing,SME,Secured,0,45,0,0,0,-1,0.9375327113554621,1,0,0.3154964209799567,0,1,0.24798110685181507,0.6216379086611158,0,0,0,Stressed
7814,1,3676679,617296,25,0,415498,51236,0.9009263522869416,Guarantee,1,0,Junior,Services,SME,Secured,15,0,0,0,0,-1,0.9166093592318825,0,0,0.4680894186034191,0,0,0.4377483496050799,0.1901230818816827,0,0,1,Good
7815,1,3686283,16992551,18,0,10520364,1781390,0.05,Guarantee,0,0,Senior,Energy,Corporate,Secured,0,0,0,0,0,1,0.482976331578576,0,0,0.41216059873963523,0,0,0.308758264914185,0.4138272109737525,0,0,0,Good
7816,1,1458151,340296,13,0,136622,30225,0.9270329341748555,Inventory,1,0,Senior,Energy,Mortgage,Secured,15,0,0,0,0,-1,0.8368705230180747,2,0,1.311691810805399,0,0,0.5490273516099136,0.2169412347676053,0,0,0,Good
7817,1,2660261,960498,11,0,389626,50031,0.8723452322911173,Vehicles,0,0,Senior,Transport,Corporate,Secured,0,30,0,0,0,0,0.5014528356450494,1,0,0.794729437737824,0,0,0.3778326990820847,0.27417937106215173,0,0,0,Good
7818,0,1488972,495323,4,0,72790,17130,0.95,Guarantee,0,0,Senior,Energy,SME,Unsecured,90,45,1,1,1,1,0.9202570436908464,2,0,0.6605579072537286,0,0,0.4052383118777457,0.3699564557294506,1,0,0,Irregular
7819,0,358855,304859,20,0,53788,5577,0.8656532582798067,Inventory,1,0,Junior,Services,Corporate,Unsecured,60,0,1,1,0,0,0.7039356932045662,4,0,0.7370733637092521,0,0,0.03649913862374843,0.2982167993240376,0,0,0,Good
7820,1,1627806,2350598,15,0,1682311,345856,0.1789838592559556,Receivables,1,0,Senior,Energy,SME,Secured,15,30,0,0,0,-1,1.0873339153698796,1,0,0.38836389559321977,0,0,0.3051720549288259,0.5595479801688826,0,0,0,Good
7821,1,1554028,216185,10,0,128615,22910,0.9319799900645293,PlantMachinery,1,0,Junior,Services,Corporate,Secured,0,0,0,0,0,0,0.8138463800244077,1,0,0.6690558120232488,0,0,0.38004927402166055,0.46451529637216415,0,0,0,Stressed
7822,1,2155922,346735,12,0,243944,37334,0.904166291730406,Guarantee,0,0,Junior,Retail,Corporate,Secured,0,0,0,0,0,1,0.6959887395591529,0,0,0.5892253561542438,2,0,0.2755401601534408,0.1393572466383109,0,0,0,Irregular
7823,1,1058118,1390190,29,0,600488,83983,0.5118644612415628,Receivables,1,0,Senior,Manufacturing,SME,Partially Secured,15,45,0,0,0,0,1.0899717732389833,0,0,0.7870919172570452,0,0,0.20683185209707394,0.353985211051142,0,0,0,Good
7824,0,561599,1655240,19,0,447976,104254,0.387958311891581,Receivables,1,0,Senior,Manufacturing,SME,Unsecured,30,0,1,0,0,0,0.6756219670583293,2,0,0.514780529472871,0,0,0.35464095557403075,0.19899292427983686,0,0,0,Irregular
7825,1,2318674,157775,26,0,69493,12486,0.95,PlantMachinery,0,0,Senior,Manufacturing,Corporate,Secured,15,0,0,0,0,0,1.0289390122695279,3,0,0.486016855479898,0,0,0.22947716790239137,0.36307685490128777,0,0,3,Good
7826,0,323426,1383109,23,0,386873,47286,0.05,Guarantee,0,0,Senior,Services,Corporate,Unsecured,60,15,1,1,0,0,0.9435057348036267,2,0,0.268257335680346,0,0,0.25576013738379844,0.4029957115088335,0,0,0,Stressed
7827,0,5172254,840531,3,0,224972,36095,0.95,Guarantee,0,1,Senior,Manufacturing,SME,Unsecured,90,0,1,1,1,0,0.7769136754800791,3,0,1.2570453079426067,0,0,0.2469307475579811,0.3478140562604808,1,0,1,Irregular
7828,1,954155,265801,18,0,136032,21799,0.8802783614821491,Vehicles,0,0,Junior,Retail,SME,Secured,0,0,0,0,0,0,0.5828044388972715,2,0,0.737013201793818,0,0,0.44278183930046366,0.30867240620953335,1,0,0,Good
7829,1,1537284,306272,35,0,196425,44273,0.9010254448755076,Receivables,1,0,Senior,Construction,SME,Partially Secured,15,45,0,0,0,0,1.0983325083634685,2,0,0.44354107112349817,0,0,0.4912633632814567,0.4704081639160196,0,0,0,Good
7830,1,2102332,77901,8,0,36326,2118,0.95,Receivables,0,0,Senior,Retail,SME,Secured,0,15,0,0,0,0,0.950092811471872,2,1,0.5291938325866222,0,0,0.4619078697226332,0.08995527942309128,1,0,0,Stressed
7831,1,2170977,4824361,14,0,4056731,560472,0.05,Receivables,0,0,Senior,Manufacturing,SME,Secured,0,30,0,0,0,-1,0.6956103958479661,2,0,0.43170420987788516,0,0,0.10128265999778235,0.4987113009378514,0,0,0,Good
7832,1,293906,2228774,34,0,1065174,161933,0.05,Guarantee,1,0,Junior,Energy,Corporate,Secured,15,0,0,0,0,-1,0.8989211369189181,1,0,1.158073396179606,0,0,0.26896559055585656,0.15662788766753233,0,0,0,High-Risk
7833,1,2741694,176652,13,0,117024,9407,0.95,PlantMachinery,1,0,Senior,Construction,Other,Partially Secured,0,0,0,0,0,0,1.051232379746497,2,0,0.664319656660968,1,0,0.40139836524270134,0.43546856878527673,0,1,1,Good
7834,0,1628473,1756437,20,0,617393,30966,0.6398914811605718,Vehicles,1,0,Junior,Construction,Mortgage,Unsecured,60,60,1,1,0,0,0.8724037588393774,1,0,0.478108707511669,0,0,0.27196812947110943,0.4421704321779293,0,0,1,Good
7835,1,637136,387928,4,1,248393,12525,0.6297996032244293,PlantMachinery,1,0,Senior,Construction,SME,Secured,0,0,0,0,0,0,0.8976797665306193,1,1,0.936531999287133,1,0,0.3663655892026138,0.286807706890801,0,0,0,Irregular
7836,1,568259,1995273,34,0,858989,212060,0.05,PlantMachinery,1,0,Senior,Energy,Other,Secured,15,0,0,0,0,0,1.0564007487608056,2,0,0.0,2,0,0.2856111451459722,0.46485889853344053,0,0,0,Good
7837,1,861083,422658,22,1,313904,20460,0.6592151976058057,Vehicles,0,1,Senior,Construction,SME,Secured,30,0,1,0,0,0,1.1574525548606354,0,0,0.633238204154469,1,0,0.1973804644604773,0.2494147941431759,0,0,0,Good
7838,0,328160,489094,23,0,100196,6817,0.7154467333008289,Receivables,1,0,Senior,Services,SME,Unsecured,30,0,1,0,0,1,0.8260801650076398,3,0,0.40631010103499765,0,0,0.4083817391388715,0.1667225652521371,0,0,1,Good
7839,1,6731222,531159,38,0,236375,17693,0.95,Property,0,0,Senior,Energy,Corporate,Secured,0,0,0,0,0,0,0.5825114269343181,3,0,0.5034997136223222,0,0,0.16064848460580367,0.14481150723356567,0,1,0,High-Risk
7840,0,5315572,353949,29,0,95287,23607,0.95,Vehicles,0,0,Senior,Services,SME,Unsecured,60,45,1,1,0,0,0.5894847372847908,1,0,0.7478288673249646,1,0,0.23756863669488576,0.6062161695014501,0,0,2,Irregular
7841,1,1889268,3399702,13,0,2755695,548186,0.05,Vehicles,0,0,Senior,Energy,Corporate,Partially Secured,15,90,0,0,0,0,0.7118014374320217,2,1,0.36566101547713864,0,0,0.32833247258005754,0.46224733041640176,0,0,0,Good
7842,1,961838,1959852,20,1,943875,124340,0.1479490309178884,Inventory,0,0,Senior,Transport,Corporate,Partially Secured,15,15,0,0,0,0,0.6630216947162032,1,0,0.7590887600348162,0,1,0.1217139224074259,0.5261355145846727,0,0,1,Irregular
7843,1,987460,823190,19,1,738438,182696,0.4372004941972333,Guarantee,1,0,Junior,Manufacturing,Corporate,Secured,0,30,0,0,0,1,0.5135062207798631,1,0,0.39640397770165764,1,0,0.31532810682900847,0.6388174373363945,0,0,1,Good
7844,1,2566530,2251314,36,1,1236023,200326,0.5964602011275926,Guarantee,0,0,Senior,Transport,Corporate,Secured,15,30,0,0,0,-1,1.2195650006263097,1,1,0.2975042800893349,0,0,0.29236049417733695,0.12873340325114285,0,0,1,Good
7845,0,6974888,121810,28,0,33466,7074,0.95,Property,1,1,Senior,Construction,SME,Unsecured,45,15,1,0,0,0,0.9556198524552667,0,0,0.46119696774221497,0,0,0.23169547312462194,0.24442245762138648,0,1,0,Irregular
7846,1,679833,188847,8,0,129110,8407,0.8224519845314953,Property,0,0,Senior,Energy,Corporate,Secured,30,0,1,0,0,-1,0.7452404806330017,0,0,0.8315341570847669,0,0,0.27973904348999123,0.49933094172501635,0,0,1,Irregular
7847,0,393333,1229367,32,0,235973,56129,0.5427691040416136,Property,0,0,Senior,Services,Corporate,Unsecured,45,0,1,0,0,-1,0.8434966315216043,1,0,0.8018442390224778,0,0,0.25458111974478925,0.4983313338893023,1,0,1,Stressed
7848,1,5652682,1638169,34,0,1030956,247949,0.8614804441502282,PlantMachinery,0,0,Senior,Retail,Mortgage,Secured,15,0,0,0,0,0,0.4927201824993116,0,0,0.5530295433673729,0,0,0.16869345321996826,0.5391191309954128,1,0,1,Good
7849,1,201362,991870,19,0,667453,148647,0.05,Guarantee,1,0,Junior,Construction,SME,Secured,0,0,0,0,0,-1,1.0814643795817485,0,0,0.6608816802180486,1,0,0.23132509230599757,0.1805405426874217,0,0,0,Irregular
7850,1,438655,91953,15,1,65147,5355,0.8636924234307144,Inventory,0,0,Senior,Transport,Mortgage,Partially Secured,0,0,0,0,0,0,0.4600779216912569,0,0,1.0739623389409965,0,0,0.3038178919270193,0.412973018644119,0,0,0,Stressed
7851,1,939536,226711,15,0,180527,9145,0.817588682072853,Receivables,0,0,Junior,Services,Corporate,Secured,0,0,0,0,0,1,0.9520055563288526,1,1,0.9076825934140859,1,0,0.48875709618215774,0.3032426750934598,1,0,1,Stressed
7852,0,252601,1153430,8,0,138993,31926,0.576141820499523,Guarantee,0,0,Junior,Retail,Other,Unsecured,30,0,1,0,0,1,0.4823155690503399,1,0,0.48744442253377646,0,0,0.17797779072171055,0.6114199559800875,0,0,1,Good
7853,0,3656983,10523480,24,0,2833858,315759,0.3114272065251602,Property,1,0,Senior,Energy,Mortgage,Unsecured,45,0,1,0,0,-1,0.767198380976148,1,1,0.1769157504891754,1,1,0.20196908377036024,0.6562104850325114,1,0,0,Irregular
7854,1,2833165,2784848,35,0,1949596,239027,0.3962338938960491,Receivables,0,0,Senior,Transport,Mortgage,Secured,0,0,0,0,0,0,1.0985377744541784,4,0,0.8245528227121155,1,0,0.25445995302718843,0.4966554015617489,0,0,1,High-Risk
7855,1,676851,4135152,35,0,2094158,301693,0.05,Property,0,0,Senior,Construction,Mortgage,Secured,15,0,0,0,0,1,0.5232095816716461,0,0,0.5394049103281752,0,0,0.5201568121915736,0.4642245923595016,0,0,0,Good
7856,1,4323665,1059913,6,0,655005,74362,0.8657058305858572,Receivables,1,0,Senior,Retail,Mortgage,Secured,15,30,0,0,0,-1,0.820258219956272,0,0,0.17079602856442144,0,0,0.1817006638719778,0.20288981507640697,0,0,2,Good
7857,1,5123213,1051512,16,0,875785,147970,0.8579377824033473,PlantMachinery,0,0,Junior,Services,SME,Secured,15,0,0,0,0,0,0.9755541351454373,2,0,0.6871909756922884,0,0,0.08406071599833428,0.21782002998693342,0,0,0,Good
7858,1,1073923,234020,37,0,108091,14125,0.9125021067618442,Property,0,0,Senior,Retail,SME,Secured,0,30,0,0,0,1,0.942833900068877,3,0,0.7664668689102548,0,0,0.36151855902687824,0.5903586130419693,0,0,0,Stressed
7859,1,766302,2078182,29,0,1207325,237056,0.05,Property,0,0,Junior,Energy,Corporate,Secured,0,60,0,0,0,-1,0.8640371999556725,1,0,0.403001828242476,1,0,0.32272629930274366,0.4885756047548881,0,0,1,Stressed
7860,1,11520078,672999,8,0,458166,25831,0.95,Inventory,0,0,Junior,Energy,Corporate,Partially Secured,0,15,0,0,0,1,0.9491527024676396,3,0,1.0417255664536609,0,0,0.2973783716004587,0.27944274467881136,0,0,0,Irregular
7861,1,2473542,1562824,3,1,1305525,118818,0.5202398018711629,Receivables,0,0,Senior,Energy,Corporate,Partially Secured,0,15,0,0,0,0,0.7278352088791422,0,0,0.6336073714690278,0,0,0.30022777305611126,0.5225964756008761,0,0,1,Good
7862,1,1553971,754458,30,1,595621,138742,0.7059925828731681,Property,0,0,Senior,Transport,SME,Secured,0,45,0,0,0,-1,1.2365591710665995,2,0,0.7340472354199735,1,0,0.10941248205236634,0.08567917529638419,0,0,2,Irregular
7863,1,4702223,991555,31,0,606823,35833,0.8785701996693904,Guarantee,1,0,Senior,Energy,Other,Secured,0,0,0,0,0,0,0.5278764294216329,1,0,0.3515961434280901,0,0,0.3391907150641186,0.32123270996952596,0,0,3,Irregular
7864,1,1626483,662316,34,0,430275,62602,0.7739459926725333,Property,0,0,Senior,Energy,SME,Partially Secured,30,90,1,0,0,0,1.0824141488657548,3,0,0.6609933075410194,0,1,0.47920335811884474,0.4579484380085652,0,0,0,Good
7865,1,725328,933865,30,0,768654,66319,0.05,PlantMachinery,1,0,Senior,Manufacturing,SME,Partially Secured,0,30,0,0,0,-1,0.8878989073567032,2,0,0.5263993215891403,0,0,0.44102381640828514,0.7154802654797672,0,0,0,Good
7866,0,1302973,2191472,29,0,282993,58233,0.8275021815494258,Receivables,0,0,Junior,Transport,SME,Unsecured,90,15,1,1,1,0,0.9734218462728699,0,0,1.1825535694876157,0,0,0.41317737084708533,0.4357268171281139,0,0,2,Irregular
7867,1,3397852,181162,12,0,120342,18525,0.95,Guarantee,0,0,Junior,Retail,Corporate,Secured,0,0,0,0,0,0,1.008909203516748,0,0,0.5135073561567409,1,1,0.5965790038763212,0.5962181504902402,0,0,0,Good
7868,1,164031,141179,20,0,70528,13664,0.6533338210460218,Property,0,0,Senior,Services,SME,Secured,0,0,0,0,0,0,0.9611257206926486,0,0,0.5970108999658664,0,0,0.22233589824385197,0.3028671636041552,0,0,1,High-Risk
7869,1,901638,1165255,6,0,756332,163290,0.3422615284626424,Vehicles,1,0,Senior,Construction,Corporate,Partially Secured,0,15,0,0,0,-1,0.6877956478882057,3,0,0.32571609623754055,0,0,0.2561277928549309,0.253786097547841,0,0,0,Irregular
7870,1,4794871,3557724,34,0,3071743,615018,0.4876348081105831,PlantMachinery,0,0,Junior,Retail,SME,Partially Secured,0,15,0,0,0,1,0.7927460621022436,2,0,1.009685431512363,0,0,0.15971731026229688,0.23123605806810407,0,0,0,Irregular
7871,0,720810,4695048,7,0,661513,87207,0.2032491225149484,Receivables,1,0,Senior,Manufacturing,Corporate,Unsecured,45,15,1,0,0,0,0.5596820665882336,2,0,0.5111556097258717,0,0,0.5656693251648337,0.6695531889523896,0,0,0,Good
7872,1,5644028,189690,24,0,149212,21042,0.95,Inventory,0,0,Junior,Retail,SME,Secured,0,0,0,0,0,1,0.7903008547977155,3,0,0.2849319985189715,0,0,0.31156730085290263,0.43458400861124097,0,0,0,High-Risk
7873,0,4949236,468288,24,0,129621,23461,0.95,Vehicles,0,0,Senior,Construction,SME,Unsecured,90,0,1,1,1,1,0.9145037989616885,2,0,0.80512730914588,0,0,0.3868473493519554,0.2865558487587715,1,0,0,Good
7874,0,1126325,143324,4,0,21494,4290,0.95,PlantMachinery,0,0,Senior,Construction,SME,Unsecured,60,0,1,1,0,0,0.9714256550713407,2,0,0.8165572817816396,1,0,0.2931151811858821,0.22897494930403042,0,0,0,Good
7875,1,681097,398047,36,1,278330,34632,0.6421978073607724,Property,1,0,Senior,Transport,Corporate,Partially Secured,15,0,0,0,0,-1,0.9282868689988523,1,1,0.47463659032771294,0,0,0.17401353656752297,0.5061207865802982,0,0,0,Irregular
7876,1,902244,2508342,4,0,1595355,328069,0.05,PlantMachinery,0,0,Senior,Retail,Corporate,Secured,15,0,0,0,0,1,0.49898205171397303,1,0,0.3266624830501972,0,1,0.21560709420471105,0.0688246911206597,0,0,0,High-Risk
7877,0,17272297,719145,38,0,81553,4158,0.95,Guarantee,0,0,Senior,Services,SME,Unsecured,30,0,1,0,0,0,0.7375652135158544,0,0,0.610302990069098,1,0,0.22336641584309253,0.03325702162765054,0,0,0,Good
7878,1,7837452,483467,10,0,402088,93452,0.95,Vehicles,1,0,Senior,Services,Corporate,Secured,0,0,0,0,0,-1,0.7175501021264945,0,0,0.5060811053873401,0,0,0.12102784888303833,0.5419355750561012,0,0,0,Good
7879,1,1363262,1328544,35,0,1148682,194302,0.299929140546718,PlantMachinery,1,0,Junior,Transport,Corporate,Partially Secured,30,0,1,0,0,0,0.5879664133513283,1,0,0.5369992394517954,0,0,0.009047099720560448,0.4557740177085254,0,0,0,Stressed
7880,1,654643,304200,35,0,160738,26220,0.7945170115620269,Vehicles,0,0,Senior,Transport,SME,Secured,0,0,0,0,0,-1,0.682813319779248,0,0,0.753913411742718,1,0,0.3481779111445055,0.4836071701593125,0,0,0,Stressed
7881,1,1351926,4207066,6,0,2744736,445292,0.05,Vehicles,0,0,Junior,Construction,SME,Secured,0,60,0,0,0,-1,0.8502558360739019,1,0,0.797302622434036,2,0,0.36061670607227464,0.8920534218671778,0,0,1,Good
7882,1,1534671,735285,20,0,404944,23479,0.7514353239228473,Vehicles,0,0,Junior,Construction,SME,Secured,15,30,0,0,0,0,1.1327577041556856,2,0,0.6470333746094039,1,0,0.41063943254015267,0.5076507383690001,0,0,0,Irregular
7883,1,346847,468844,21,0,285672,68528,0.3739487439706844,Receivables,0,0,Senior,Retail,Corporate,Secured,15,15,0,0,0,-1,0.6593871341582008,1,0,0.33476849658470326,0,0,0.4321773509778778,0.584126663547824,0,0,2,Stressed
7884,0,1302819,1391000,12,0,302141,61281,0.8151239734759779,PlantMachinery,1,0,Senior,Energy,Mortgage,Unsecured,60,0,1,1,0,1,0.6242271129988604,2,0,0.10714170793166056,0,0,0.18240748929581524,0.11332920998937407,0,2,1,Good
7885,1,4512691,2049722,32,0,1624701,313817,0.7095116860427625,Guarantee,0,0,Senior,Construction,SME,Secured,0,15,0,0,0,1,0.7301055112710891,0,0,0.6238918692211817,0,0,0.565198034636194,0.5013868619291987,0,0,0,Stressed
7886,0,198917,4220958,24,0,661626,125857,0.05,Receivables,1,0,Senior,Retail,SME,Unsecured,45,0,1,0,0,0,0.9174932774172222,1,0,0.11498322488290258,0,0,0.40895677769833955,0.16498442059445964,0,0,1,Good
7887,1,2748549,578986,3,0,401631,63750,0.8770693191207434,Inventory,0,0,Junior,Manufacturing,Mortgage,Partially Secured,0,90,0,0,0,-1,1.0947415780717087,1,0,0.4485422332437097,0,0,0.3344940807638357,0.44021838325067153,0,0,2,Good
7888,1,4755431,2408855,32,0,2158713,376773,0.6252831762252464,Inventory,0,0,Senior,Manufacturing,Mortgage,Secured,0,15,0,0,0,0,0.8326982184620061,0,0,0.6974425899967227,0,0,0.37112732755392375,0.15449998876301524,0,0,1,High-Risk
7889,1,686555,815317,7,0,557233,130884,0.3790024105861875,PlantMachinery,0,0,Senior,Services,SME,Secured,0,15,0,0,0,0,0.5608242508095977,2,0,0.6924547543357058,0,0,0.08896509327496588,0.5909341658693568,0,0,0,Irregular
7890,1,6544763,372309,28,0,299024,36512,0.95,PlantMachinery,0,0,Senior,Services,Corporate,Secured,15,30,0,0,0,0,0.6033834343439899,0,0,0.5856963729562149,0,0,0.25703424741767567,0.57240076763597,0,0,0,Stressed
7891,1,602994,310365,33,0,145693,24700,0.7993462621518622,Property,1,0,Junior,Construction,SME,Secured,0,0,0,0,0,-1,0.8876562777319889,1,0,0.6483051976215608,0,0,0.43717297296473345,0.22855600150385572,0,1,1,Good
7892,1,1869315,218232,14,0,88133,11287,0.95,Guarantee,0,0,Senior,Retail,Corporate,Secured,15,0,0,0,0,0,1.0490508789352113,0,0,0.7434374122112215,1,0,0.15986481647888023,0.38549730909416136,0,0,1,Irregular
7893,0,884897,322589,19,0,22615,1667,0.95,Property,0,0,Senior,Manufacturing,Corporate,Unsecured,45,15,1,0,0,0,1.2131483849682565,1,0,0.28486099147363075,0,1,0.25118005117547065,0.11238500923552258,0,0,0,Good
7894,1,884699,2488715,20,0,2105464,166125,0.05,Guarantee,0,0,Junior,Retail,SME,Secured,15,0,0,0,0,1,0.6135198330194528,0,0,0.3717084588135839,0,0,0.1666399163491677,0.2820277550921624,0,0,0,Stressed
7895,1,648683,1587038,4,0,694121,43679,0.05,Receivables,1,1,Senior,Manufacturing,Mortgage,Secured,15,0,0,0,0,1,0.8779548762568637,0,1,0.7578584364646428,0,0,0.5341392769663317,0.38428257389887094,0,0,2,Good
7896,0,2418300,186216,26,0,59163,7572,0.95,Property,0,0,Senior,Construction,SME,Unsecured,45,15,1,0,0,0,0.6440309925509601,3,0,0.7103237748699096,0,0,0.5788227514641524,0.5896216793709155,1,0,1,Irregular
7897,0,2810310,106827,30,0,42245,5062,0.95,Inventory,0,0,Senior,Retail,Corporate,Unsecured,30,0,1,0,0,0,0.6702746648830746,0,0,0.5407808553155236,1,0,0.19920118661651198,0.594434381030184,0,1,0,Good
7898,1,1127572,214588,12,0,169595,12677,0.8608354943187664,Guarantee,0,1,Junior,Services,Corporate,Secured,15,15,0,0,0,-1,0.6533376535450317,2,0,0.8637144094188994,1,0,0.5967942635717933,0.28897836278828026,0,0,0,Good
7899,1,308671,310391,35,0,172804,24161,0.5184419657175439,Property,0,0,Senior,Transport,SME,Secured,0,45,0,0,0,-1,0.7831477670450931,4,0,0.9773326877879888,1,0,0.2259348220584261,0.7324323330493328,0,0,1,Good
7900,0,1799771,522514,26,0,185037,17135,0.9067092424536232,Guarantee,1,0,Senior,Retail,SME,Unsecured,60,0,1,1,0,1,0.6735441828055059,1,1,0.4491315179095826,0,1,0.29703477195112465,0.35642525093647326,0,0,1,Irregular
7901,1,1834008,2650211,13,0,1528333,107351,0.2252040340063947,Inventory,1,1,Senior,Services,SME,Partially Secured,15,0,0,0,0,0,1.3457692113866935,3,0,0.8637280970215395,1,0,0.26560653551025293,0.5277705497328379,0,0,2,Good
7902,1,968288,399317,10,0,193354,22116,0.8231538550513897,Guarantee,0,0,Senior,Manufacturing,Corporate,Partially Secured,0,0,0,0,0,-1,0.7580648433428655,0,0,0.5391253794122418,0,0,0.4062124018901955,0.34432849412570543,0,0,1,Good
7903,1,7781279,4632234,29,0,2334402,431517,0.7554534415229167,Receivables,0,0,Senior,Retail,SME,Partially Secured,0,0,0,0,0,0,1.0475556221718985,1,0,0.18162716331656586,0,0,0.0015688036753979118,0.7847079162188826,0,0,0,Good
7904,0,251719,114895,28,0,24397,1401,0.9086441627370204,Vehicles,0,0,Senior,Services,SME,Unsecured,45,0,1,0,0,1,0.7180944650730403,0,1,0.6709469509114853,1,0,0.5433875918237497,0.47475354024572824,0,0,2,Irregular
7905,1,130969,497078,14,0,235058,44008,0.05,Inventory,1,0,Senior,Retail,Other,Secured,0,0,0,0,0,0,1.2966481059736457,2,0,0.8835018856524106,0,0,0.2743200391351221,0.2491479214203051,0,0,1,Stressed
7906,0,579062,1730816,37,0,179821,14123,0.7138510211341791,Receivables,1,0,Senior,Construction,Corporate,Unsecured,120,0,1,1,1,-1,0.9178129962837658,2,0,0.4743059390549744,0,0,0.1494179526672269,0.29141210271413576,0,0,0,High-Risk
7907,1,2447125,1852276,17,0,1305735,302579,0.590067528221893,PlantMachinery,1,0,Senior,Services,Corporate,Partially Secured,0,0,0,0,0,1,1.0173863459056045,0,0,0.9341775436455027,1,0,0.18287483764651508,0.5112566096983029,0,0,1,Irregular
7908,0,418384,504193,23,0,74070,5148,0.835266166966232,Inventory,0,0,Junior,Energy,Mortgage,Unsecured,45,15,1,0,0,0,0.7317844980788123,2,1,0.5784767875743487,0,0,0.16971938506798276,0.30773709788568226,0,0,0,Good
7909,1,450912,2195518,39,0,1620926,143091,0.05,Inventory,0,1,Senior,Manufacturing,Mortgage,Partially Secured,0,45,0,0,0,0,1.0452881210204752,5,1,0.8092375880291878,0,0,0.18563275937836943,0.40020400482410795,0,0,1,Irregular
7910,1,3112763,1782301,32,0,1020246,97458,0.7035469773959662,PlantMachinery,1,0,Senior,Retail,Mortgage,Secured,15,30,0,0,0,-1,0.9169778051635835,0,1,0.8166801562523667,1,0,0.4825508521165923,0.000527738128924593,1,0,0,Irregular
7911,0,1909874,344439,7,0,113389,20716,0.95,Guarantee,0,0,Junior,Retail,SME,Unsecured,60,0,1,1,0,1,0.774204490824959,1,1,0.6483743605259098,1,0,0.13061254421944887,0.027826075134199713,0,0,0,Good
7912,1,1753388,1031393,19,0,553612,117489,0.7512684015175193,Vehicles,0,0,Junior,Manufacturing,Corporate,Secured,15,0,0,0,0,1,0.6340217127140737,0,0,1.163063058709613,0,0,0.18833541169337015,0.4669163236650297,0,0,0,Stressed
7913,1,2627199,1581642,28,0,1279307,199454,0.5889717528059352,Property,0,0,Junior,Transport,Mortgage,Secured,15,15,0,0,0,0,0.802491297806085,2,1,0.9869835396418649,1,0,0.3681677163427274,0.42114024410260725,1,0,1,Good
7914,1,786074,372656,36,1,263746,52441,0.7311894300027733,Inventory,0,1,Senior,Services,Mortgage,Secured,0,0,0,0,0,-1,0.7853713042755065,3,0,0.19073449317741759,0,0,0.5302486207909588,0.6068324755986344,1,0,1,Irregular
7915,1,823250,4703220,35,1,3813486,867541,0.05,Property,0,0,Junior,Manufacturing,SME,Partially Secured,0,0,0,0,0,0,1.0238056553172852,3,0,0.11221404333750229,0,1,0.22807216734205343,0.5380149972205868,0,0,0,High-Risk
7916,1,2702747,291006,20,0,124356,21404,0.95,Guarantee,0,0,Junior,Transport,Corporate,Secured,0,30,0,0,0,-1,0.8035502268804675,3,0,0.7473729681613144,0,0,0.3623286005804609,0.6853330545413427,0,0,2,Irregular
7917,0,313361,854696,27,0,152364,17078,0.5682742906743341,Property,0,0,Junior,Retail,SME,Unsecured,30,0,1,0,0,-1,0.4656912593431029,0,0,0.07871183451249386,0,0,0.4928726603245488,0.3944668380564088,0,0,0,Good
