cust_id,region,sector,loan_amount,flood_risk_raw,storm_risk_raw,drought_risk_raw,heat_stress_raw,flood_index_100,storm_index_100,drought_index_100,heat_index_100,flood_score_1000,storm_score_1000,drought_score_1000,heat_score_1000,hazard_index_100,hazard_score_1000
3659,SE_Asia_StormBel,OilGas,50000.0,0.003599,0.170493,0.305241,1.070898,53.834672,8.81167,46.407501,28.544888,538.346723,88.116698,464.075006,285.448879,34.399683,343.996826
3660,South_Asia_Coast,AutoManufacturing,150878.0,0.002226,0.740398,0.140665,0.804271,27.415989,80.049697,16.484626,15.213525,274.159893,800.496973,164.846256,152.135252,34.790959,347.909594
3661,SE_Asia_StormBel,AutoManufacturing,50000.0,0.002599,0.794687,0.357066,2.479284,34.593127,86.835831,55.830256,98.964225,345.931271,868.358311,558.302563,989.642249,69.05586,690.558599
3662,SE_Asia_StormBel,Retail,63021.0,0.00447,0.772409,0.594333,1.627632,70.572786,84.051114,98.969619,56.381585,705.727859,840.511138,989.696195,563.815849,77.493776,774.93776
3663,EastAfrica_Droug,RealEstate,50000.0,0.00384,0.36344,0.466625,1.249397,58.461835,32.929962,75.750061,37.46984,584.618352,329.299618,757.500614,374.6984,51.152925,511.529246
3664,EastAfrica_Droug,Steel,50000.0,0.001286,0.124692,0.516412,0.92863,9.348686,3.086529,84.80226,21.43152,93.486863,30.865294,848.0226,214.3152,29.667249,296.672489
3665,SE_Asia_StormBel,Banking,76029.0,0.005861,0.211692,0.153819,2.400398,97.318252,13.961553,18.876164,95.019922,973.182519,139.61553,188.761639,950.199216,56.293973,562.939726
3666,Gulf_Coast_Urban,Retail,86489.0,0.001057,0.835495,0.54714,1.754057,4.933692,91.936887,90.389123,62.702871,49.336923,919.368871,903.891234,627.028709,62.490643,624.906434
3667,South_Asia_Coast,Steel,50000.0,0.001231,0.391255,0.057767,0.615334,8.293957,36.40692,1.412262,5.766715,82.939572,364.069203,14.122615,57.667151,12.969964,129.699635
3668,Gulf_Coast_Urban,RealEstate,50000.0,0.004447,0.804167,0.524216,0.618893,70.138605,88.020833,86.221163,5.94466,701.386049,880.208329,862.211629,59.446598,62.581315,625.813151
3669,EastAfrica_Droug,Retail,50000.0,0.004482,0.884651,0.181516,2.378872,70.801814,98.081314,23.912075,93.943592,708.018139,980.813139,239.120753,939.435918,71.684699,716.846987
3670,Gulf_Coast_Urban,RealEstate,255401.0,0.000898,0.416571,0.392492,1.920194,1.893553,39.571374,62.271327,71.009693,18.935533,395.71374,622.713272,710.096932,43.686487,436.864869
3671,Gulf_Coast_Urban,OilGas,278998.0,0.004142,0.721157,0.211179,0.706861,64.27539,77.644605,29.305206,10.343027,642.753899,776.446046,293.052059,103.430266,45.392057,453.920568
3672,EastAfrica_Droug,Retail,61306.0,0.000973,0.235292,0.124413,1.747517,3.326001,16.911446,13.529595,62.375874,33.260015,169.114457,135.295952,623.758743,24.035729,240.357292
3673,South_Asia_Coast,Steel,50000.0,0.005796,0.406999,0.185904,1.338863,96.076999,38.374878,24.709797,41.943148,960.769994,383.748784,247.097969,419.431485,50.276206,502.762058
3674,EastAfrica_Droug,OilGas,53301.0,0.00442,0.664146,0.310111,2.077406,69.614259,70.51825,47.292829,78.870278,696.142594,705.182504,472.928287,788.702779,66.573904,665.739041
3675,SE_Asia_StormBel,Agriculture,50000.0,0.00177,0.265688,0.555814,1.047426,18.65781,20.711036,91.96614,27.371276,186.578101,207.110363,919.661395,273.712758,39.676565,396.765655
3676,Gulf_Coast_Urban,Steel,77014.0,0.001622,0.355837,0.263952,1.265694,15.810479,31.979593,38.900394,38.284685,158.104788,319.795933,389.003939,382.846851,31.243788,312.437878
3677,Gulf_Coast_Urban,Banking,50000.0,0.003762,0.551062,0.080728,0.834783,56.96623,56.382737,5.586954,16.739133,569.662303,563.827373,55.869543,167.39133,33.918764,339.187637
3678,Gulf_Coast_Urban,RealEstate,50000.0,0.004094,0.652969,0.063072,1.00498,63.351873,69.121167,2.376792,25.249013,633.518726,691.21167,23.767921,252.490126,40.024711,400.247111
3679,South_Asia_Coast,Steel,130889.0,0.005122,0.385503,0.165429,0.878306,83.123763,35.687886,20.98706,18.915285,831.23763,356.878858,209.870603,189.152855,39.678499,396.784986
3680,Gulf_Coast_Urban,Agriculture,52924.0,0.005497,0.401443,0.078616,0.5486,90.332115,37.680404,5.202887,2.430006,903.321149,376.804042,52.028868,24.300062,33.911353,339.11353
3681,South_Asia_Coast,Steel,119676.0,0.002841,0.187895,0.254121,0.592332,39.253344,10.986821,37.112937,4.616616,392.533444,109.868213,371.129373,46.166155,22.99243,229.924296
3682,EastAfrica_Droug,OilGas,157240.0,0.005189,0.88725,0.261339,2.171249,84.408484,98.406207,38.425297,83.562431,844.084842,984.062066,384.252972,835.624312,76.200605,762.006048
3683,South_Asia_Coast,AutoManufacturing,55741.0,0.00362,0.589789,0.584677,2.107608,54.238004,61.223613,97.214079,80.380397,542.380035,612.23613,972.140788,803.803971,73.264023,732.640231
3684,Gulf_Coast_Urban,Steel,59628.0,0.003247,0.524262,0.218429,0.781445,47.058214,53.032757,30.623458,14.072236,470.582141,530.327565,306.234576,140.722361,36.196666,361.966661
3685,South_Asia_Coast,Retail,139611.0,0.004435,0.269083,0.379414,1.835791,69.897065,21.135328,59.893413,66.789525,698.970646,211.353279,598.934134,667.895253,54.428833,544.288328
3686,SE_Asia_StormBel,Banking,50000.0,0.001337,0.490424,0.500353,1.991289,10.319496,48.803031,81.88237,74.564429,103.194961,488.030307,818.823703,745.644295,53.892332,538.923316
3687,South_Asia_Coast,Agriculture,150800.0,0.00218,0.457849,0.332163,0.602549,26.538651,44.731116,51.302287,5.127454,265.386506,447.311156,513.022867,51.27454,31.924877,319.248767
3688,Gulf_Coast_Urban,Steel,50000.0,0.005047,0.306847,0.433114,0.677087,81.676269,25.855903,69.657142,8.854351,816.762685,258.559025,696.571416,88.543508,46.510916,465.109159
3689,EastAfrica_Droug,Agriculture,50000.0,0.003421,0.45702,0.585914,1.626035,50.407884,44.627449,97.438884,56.30177,504.078838,446.274486,974.388843,563.017696,62.193997,621.939966
3690,EastAfrica_Droug,AutoManufacturing,69550.0,0.005522,0.262824,0.228284,1.248301,90.804344,20.353024,32.415232,37.415049,908.043436,203.530242,324.152324,374.150494,45.246912,452.469124
3691,South_Asia_Coast,OilGas,50000.0,0.001261,0.66818,0.090816,1.898782,8.870373,71.022514,7.421058,69.939123,88.703734,710.225137,74.210576,699.391234,39.313267,393.13267
3692,SE_Asia_StormBel,Retail,80469.0,0.00243,0.827028,0.286673,1.615377,31.341281,90.878514,43.031465,55.768833,313.412811,908.785136,430.314651,557.688331,55.255023,552.550232
3693,South_Asia_Coast,RealEstate,68718.0,0.002649,0.102071,0.347348,0.562043,35.554989,0.258898,54.063358,3.102161,355.549893,2.58898,540.633576,31.021608,23.244851,232.448514
3694,Gulf_Coast_Urban,Steel,50000.0,0.002998,0.545005,0.368993,1.867357,42.272032,55.625642,57.998642,68.367854,422.720323,556.256424,579.986419,683.678545,56.066043,560.660428
3695,Gulf_Coast_Urban,OilGas,50000.0,0.005931,0.685855,0.456209,0.907836,98.682005,73.231932,73.85626,20.3918,986.820052,732.319319,738.562604,203.917997,66.540499,665.404993
3696,EastAfrica_Droug,Agriculture,50000.0,0.002415,0.825757,0.543947,1.1252,31.066271,90.71958,89.808502,31.259985,310.662714,907.1958,898.085021,312.599845,60.713584,607.135845
3697,South_Asia_Coast,AutoManufacturing,50000.0,0.003497,0.386737,0.325091,1.972779,51.868245,35.842068,50.016526,73.638933,518.682453,358.420685,500.165262,736.389326,52.841443,528.414431
3698,South_Asia_Coast,Banking,217091.0,0.003588,0.825721,0.128873,2.042507,53.607132,90.715182,14.34057,77.12534,536.071324,907.151824,143.405705,771.253401,58.947056,589.470563
3699,South_Asia_Coast,Agriculture,50599.0,0.004808,0.760442,0.271875,1.191629,77.079794,82.555262,40.340843,34.581459,770.797939,825.552624,403.408431,345.81459,58.63934,586.393396
3700,Gulf_Coast_Urban,Banking,50000.0,0.003493,0.520172,0.135453,0.678454,51.786899,52.521463,15.53694,8.922719,517.868994,525.214633,155.369399,89.227191,32.192005,321.920054
3701,SE_Asia_StormBel,AutoManufacturing,54293.0,0.00395,0.305554,0.150267,2.039346,60.57374,25.694303,18.230316,76.967284,605.737401,256.943029,182.303155,769.672839,45.366411,453.664106
3702,South_Asia_Coast,Banking,72541.0,0.004717,0.622253,0.050935,2.24042,75.332805,65.281643,0.169972,87.021019,753.328051,652.816431,1.699722,870.210187,56.95136,569.513598
3703,Gulf_Coast_Urban,AutoManufacturing,50000.0,0.001326,0.308447,0.561342,2.428624,10.1132,26.055845,92.971217,96.431214,101.132005,260.558453,929.712168,964.312144,56.392869,563.928693
3704,South_Asia_Coast,OilGas,50000.0,0.00581,0.379077,0.459893,1.135654,96.347212,34.884656,74.525991,31.782691,963.472124,348.84656,745.25991,317.826911,59.385138,593.851376
3705,South_Asia_Coast,Steel,169938.0,0.005201,0.473591,0.105152,0.747704,84.630418,46.698919,10.027605,12.385209,846.304176,466.989191,100.276046,123.852085,38.435537,384.355375
3706,South_Asia_Coast,RealEstate,50000.0,0.002822,0.498381,0.556059,2.375321,38.877261,49.797569,92.010644,93.766063,388.772614,497.975687,920.106436,937.660634,68.612884,686.128843
3707,South_Asia_Coast,Steel,50000.0,0.004588,0.251318,0.528697,1.299531,72.841759,18.914707,87.035834,39.976569,728.417589,189.147065,870.358337,399.765691,54.692217,546.922171
3708,Gulf_Coast_Urban,Retail,50000.0,0.004764,0.655042,0.55044,0.687068,76.23251,69.380227,90.989002,9.353396,762.325104,693.802272,909.890018,93.533963,61.488784,614.887839
3709,Gulf_Coast_Urban,Steel,257461.0,0.005221,0.893533,0.103523,1.497562,85.024645,99.191616,9.731394,49.878096,850.246449,991.916158,97.313943,498.780957,60.956438,609.564377
3710,South_Asia_Coast,AutoManufacturing,101369.0,0.001779,0.295096,0.093941,0.881049,18.831683,24.387043,7.98931,19.052453,188.316825,243.870428,79.893098,190.524529,17.565122,175.65122
3711,EastAfrica_Droug,AutoManufacturing,57546.0,0.004459,0.543632,0.087254,1.210557,70.370275,55.453985,6.773526,35.527868,703.702753,554.539854,67.735264,355.278684,42.031414,420.314139
3712,South_Asia_Coast,Retail,50000.0,0.000973,0.463772,0.581807,1.140701,3.334053,45.471556,96.692226,32.035028,33.340531,454.715563,966.922257,320.350278,44.383216,443.832157
3713,South_Asia_Coast,Agriculture,50000.0,0.001401,0.346223,0.413258,2.474574,11.557912,30.777889,66.047,98.728687,115.579124,307.778887,660.469999,987.286867,51.777872,517.778719
3714,SE_Asia_StormBel,AutoManufacturing,50000.0,0.004836,0.435824,0.14789,1.779026,77.606696,41.978025,17.798208,63.951325,776.06696,419.780246,177.982082,639.513249,50.333563,503.335634
3715,South_Asia_Coast,Retail,89047.0,0.005028,0.686178,0.561038,1.483605,81.3003,73.272246,92.915949,49.180268,813.003004,732.722459,929.159485,491.80268,74.167191,741.671907
3716,Gulf_Coast_Urban,AutoManufacturing,50000.0,0.003881,0.431792,0.293741,1.527505,59.243645,41.473956,44.316504,51.37524,592.436452,414.739558,443.16504,513.752402,49.102336,491.023363
3717,Gulf_Coast_Urban,RealEstate,50000.0,0.003825,0.50541,0.481996,1.708177,58.168597,50.676239,78.544698,60.408869,581.685974,506.762391,785.446977,604.088688,61.949601,619.496007
3718,EastAfrica_Droug,AutoManufacturing,118873.0,0.004697,0.481791,0.399904,2.245509,74.951143,47.723937,63.618823,87.275452,749.511428,477.239368,636.188234,872.754518,68.392339,683.923387
3719,Gulf_Coast_Urban,OilGas,216925.0,0.005512,0.544184,0.40731,0.791965,90.608482,55.523024,64.96548,14.598229,906.084822,555.230236,649.654795,145.982287,56.423804,564.238035
3720,Gulf_Coast_Urban,Retail,92487.0,0.00299,0.332954,0.291851,1.699266,42.111517,29.119198,43.972914,59.963304,421.115171,291.191979,439.729137,599.633042,43.791733,437.917332
3721,Gulf_Coast_Urban,Banking,50000.0,0.001397,0.507762,0.267223,1.144366,11.482112,50.97019,39.495024,32.21829,114.821119,509.701903,394.950235,322.182904,33.541404,335.41404
3722,South_Asia_Coast,Steel,52891.0,0.005163,0.207873,0.139056,1.642804,83.899938,13.484125,16.192052,57.140221,838.999384,134.841253,161.920525,571.402209,42.679084,426.790843
3723,South_Asia_Coast,Retail,83269.0,0.002577,0.693107,0.088929,1.535462,34.164415,74.138423,7.07807,51.773095,341.644146,741.384225,70.780703,517.730945,41.7885,417.885005
3724,Gulf_Coast_Urban,Agriculture,50000.0,0.001496,0.18874,0.560395,0.559868,13.378577,11.092446,92.79915,2.993418,133.785773,110.924455,927.991501,29.93418,30.065898,300.658977
3725,Gulf_Coast_Urban,AutoManufacturing,105817.0,0.003996,0.727967,0.565143,1.664929,61.46164,78.495922,93.66237,58.246463,614.6164,784.959223,936.623698,582.464627,72.966599,729.665987
3726,South_Asia_Coast,Retail,50000.0,0.003806,0.760432,0.402714,1.918428,57.808393,82.554058,64.129796,70.921386,578.083925,825.540576,641.297964,709.213863,68.853408,688.534082
3727,EastAfrica_Droug,RealEstate,217646.0,0.003266,0.11525,0.263434,0.991999,47.424621,1.906237,38.806129,24.599967,474.246207,19.062375,388.061286,245.999668,28.184238,281.842384
3728,EastAfrica_Droug,Retail,55826.0,0.005271,0.764671,0.0638,0.713737,85.979724,83.083913,2.509001,10.686866,859.797244,830.839133,25.090008,106.86866,45.564876,455.648761
3729,Gulf_Coast_Urban,RealEstate,50000.0,0.002216,0.618535,0.296211,0.923289,27.222584,64.816907,44.765614,21.164446,272.225835,648.169075,447.656142,211.644456,39.492388,394.923877
3730,SE_Asia_StormBel,AutoManufacturing,96113.0,0.000869,0.177528,0.412436,1.772826,1.323527,9.690949,65.897534,63.641286,13.235265,96.909486,658.975339,636.412862,35.138324,351.383238
3731,EastAfrica_Droug,Steel,50000.0,0.002482,0.898336,0.215158,1.437586,32.346872,99.792037,30.028685,46.879277,323.468719,997.92037,300.286851,468.792772,52.261718,522.617178
3732,South_Asia_Coast,AutoManufacturing,67396.0,0.00085,0.592373,0.23834,2.230609,0.970596,61.54668,34.243726,86.530473,9.70596,615.466803,342.437262,865.304728,45.822869,458.228688
3733,Gulf_Coast_Urban,Agriculture,183712.0,0.003627,0.420686,0.309778,1.069977,54.359121,40.085739,47.232341,28.498842,543.591211,400.857387,472.32341,284.988419,42.544011,425.440107
3734,SE_Asia_StormBel,OilGas,50000.0,0.002767,0.808172,0.322205,1.230196,37.824829,88.521444,49.491775,36.509792,378.248293,885.214444,494.917755,365.097919,53.08696,530.869603
3735,Gulf_Coast_Urban,Steel,155298.0,0.005033,0.133298,0.458576,1.5561,81.394274,4.162311,74.286481,52.805012,813.942741,41.623111,742.864807,528.050122,53.16202,531.620195
3736,SE_Asia_StormBel,Steel,50000.0,0.004947,0.673874,0.324869,1.420034,79.758535,71.734287,49.976124,46.001685,797.585352,717.342866,499.761238,460.016849,61.867658,618.676576
3737,South_Asia_Coast,OilGas,115425.0,0.00306,0.214981,0.514901,1.595523,43.463849,14.372609,84.527471,54.776129,434.638493,143.726086,845.274713,547.76129,49.285015,492.850146
3738,South_Asia_Coast,Retail,50000.0,0.001926,0.542,0.315527,1.124177,21.648527,55.250035,48.277653,31.208834,216.485274,552.50035,482.776533,312.088341,39.096262,390.962624
3739,South_Asia_Coast,AutoManufacturing,155353.0,0.002997,0.176754,0.067552,0.833342,42.242987,9.594191,3.191192,16.667108,422.429866,95.941907,31.911922,166.671076,17.923869,179.238693
3740,SE_Asia_StormBel,Retail,50000.0,0.004135,0.643317,0.127773,2.106631,64.131773,67.914574,14.140612,80.331565,641.317733,679.145745,141.406116,803.315649,56.629631,566.296311
3741,South_Asia_Coast,Retail,50000.0,0.001789,0.471943,0.444989,0.578591,19.020598,46.492841,71.816179,3.929526,190.205982,464.928413,718.161792,39.295256,35.314786,353.14786
3742,South_Asia_Coast,AutoManufacturing,50000.0,0.00482,0.105361,0.298524,1.239411,77.304662,0.670106,45.186173,36.970538,773.046616,6.701064,451.861726,369.705377,40.03287,400.328696
3743,South_Asia_Coast,Agriculture,50000.0,0.002519,0.157118,0.30367,0.674804,33.056021,7.139811,46.121743,8.740188,330.56021,71.398114,461.217433,87.401881,23.764441,237.64441
3744,EastAfrica_Droug,Steel,50000.0,0.005647,0.662431,0.587904,1.972657,93.217699,70.303904,97.80068,73.632843,932.176995,703.039045,978.006803,736.328426,83.738782,837.387817
3745,EastAfrica_Droug,RealEstate,50000.0,0.003462,0.419566,0.364304,1.231026,51.187053,39.94578,57.146159,36.551314,511.87053,399.457805,571.461594,365.513145,46.207577,462.075768
3746,Gulf_Coast_Urban,OilGas,50000.0,0.005205,0.637722,0.114306,0.560099,84.712653,67.215289,11.692034,3.00497,847.126534,672.15289,116.920345,30.049703,41.656237,416.562368
3747,South_Asia_Coast,Steel,75747.0,0.004003,0.411875,0.288565,0.651751,61.589258,38.984368,43.375438,7.587536,615.89258,389.843682,433.754379,75.87536,37.88415,378.8415
3748,Gulf_Coast_Urban,Retail,202783.0,0.003684,0.38935,0.358729,0.897197,55.460184,36.168798,56.132529,19.859862,554.601844,361.687983,561.325293,198.598616,41.905343,419.053434
3749,Gulf_Coast_Urban,OilGas,252176.0,0.004347,0.783931,0.070606,2.073831,68.213013,85.491402,3.746563,78.691553,682.130133,854.914022,37.465631,786.915532,59.035633,590.35633
3750,South_Asia_Coast,RealEstate,50000.0,0.00502,0.783846,0.250535,2.098377,81.149112,85.480765,36.460985,79.918841,811.491124,854.807645,364.609855,799.188405,70.752426,707.524257
3751,South_Asia_Coast,Steel,54834.0,0.004151,0.835826,0.5823,2.493225,64.45075,91.978283,96.781813,99.661256,644.507504,919.782828,967.818132,996.612555,88.218025,882.180255
3752,South_Asia_Coast,Steel,152029.0,0.004946,0.758417,0.463217,0.981847,79.724069,82.302122,75.130322,24.092328,797.240687,823.021221,751.303221,240.923284,65.31221,653.122103
3753,Gulf_Coast_Urban,Agriculture,50000.0,0.00179,0.201946,0.254684,0.620874,19.046516,12.74322,37.215257,6.043705,190.465164,127.432204,372.152568,60.437053,18.762175,187.621747
3754,South_Asia_Coast,Steel,156825.0,0.002243,0.153194,0.194161,1.066262,27.751654,6.649279,26.211177,28.313083,277.51654,66.492787,262.111769,283.130828,22.231298,222.312981
3755,Gulf_Coast_Urban,Steel,158901.0,0.001995,0.146734,0.205734,0.85764,22.972282,5.84179,28.31524,17.882,229.722822,58.417896,283.152397,178.819997,18.752828,187.528278
3756,Gulf_Coast_Urban,RealEstate,50000.0,0.004951,0.884165,0.505628,1.920776,79.830319,98.020627,82.841455,71.0388,798.303188,980.206265,828.414552,710.387999,82.9328,829.328001
3757,Gulf_Coast_Urban,RealEstate,50000.0,0.001248,0.500921,0.270895,2.438481,8.612856,50.115173,40.162698,96.924039,86.128559,501.151732,401.626979,969.240388,48.953691,489.536914
3758,Gulf_Coast_Urban,OilGas,50000.0,0.004938,0.192136,0.513746,1.04605,79.58632,11.516989,84.317483,27.302503,795.863197,115.169894,843.174826,273.025027,50.680824,506.808236
3759,Gulf_Coast_Urban,Retail,126812.0,0.002823,0.535436,0.549809,1.157266,38.90423,54.429527,90.874365,32.863308,389.0423,544.295275,908.743655,328.633083,54.267858,542.678578
3760,South_Asia_Coast,RealEstate,50000.0,0.001213,0.668237,0.30531,1.202232,7.950716,71.029652,46.419917,35.111617,79.507162,710.296525,464.199172,351.116172,40.127976,401.279758
3761,EastAfrica_Droug,OilGas,50000.0,0.003007,0.175592,0.5699,2.213908,42.442626,9.449031,94.527243,85.695376,424.426262,94.490307,945.272428,856.953758,58.028569,580.285689
3762,South_Asia_Coast,Steel,63038.0,0.002363,0.377123,0.214973,1.656038,30.05023,34.640398,29.995139,57.801884,300.502301,346.403983,299.951391,578.018841,38.121913,381.219129
3763,SE_Asia_StormBel,OilGas,99330.0,0.003878,0.250259,0.193011,2.447953,59.195218,18.782408,26.002059,97.39764,591.952183,187.824078,260.020589,973.976396,50.344331,503.443312
3764,Gulf_Coast_Urban,OilGas,50000.0,0.003257,0.880345,0.109016,1.754324,47.252663,97.543097,10.730198,62.716217,472.526633,975.430969,107.301975,627.162174,54.560544,545.605438
3765,SE_Asia_StormBel,OilGas,50000.0,0.002343,0.354583,0.185192,1.911764,29.677739,31.822852,24.580407,70.58822,296.777391,318.228523,245.804069,705.882204,39.167305,391.673047
3766,Gulf_Coast_Urban,AutoManufacturing,98849.0,0.005284,0.652404,0.47496,0.678334,86.226594,69.050509,77.265369,8.91672,862.265944,690.505092,772.653691,89.167204,60.364798,603.647983
3767,SE_Asia_StormBel,OilGas,50000.0,0.002915,0.834747,0.272083,2.403361,40.682142,91.843382,40.378762,95.168036,406.821425,918.433823,403.787624,951.680356,67.018081,670.180807
3768,Gulf_Coast_Urban,RealEstate,50000.0,0.003248,0.79055,0.13149,1.756113,47.068999,86.318803,14.816288,62.805649,470.689992,863.188033,148.16288,628.056491,52.752435,527.524349
3769,Gulf_Coast_Urban,Banking,74744.0,0.005202,0.415179,0.108867,1.540361,84.662852,39.397406,10.703151,52.018066,846.628525,393.974064,107.031508,520.18066,46.695369,466.953689
3770,EastAfrica_Droug,Banking,81732.0,0.001263,0.34873,0.319633,1.274808,8.905661,31.091202,49.024169,38.740378,89.056608,310.912021,490.241687,387.403784,31.940352,319.403525
3771,SE_Asia_StormBel,Banking,50054.0,0.002827,0.747398,0.346645,0.6541,38.989314,80.924805,53.935442,7.705001,389.893142,809.248051,539.354419,77.050012,45.388641,453.886406
3772,South_Asia_Coast,Banking,196337.0,0.002895,0.264126,0.487005,0.766694,40.285669,20.515811,79.4555,13.334701,402.856687,205.158108,794.555003,133.347005,38.39792,383.979201
3773,Gulf_Coast_Urban,AutoManufacturing,109078.0,0.003378,0.673857,0.443144,0.52339,49.582566,71.732116,71.480809,1.16952,495.825655,717.321155,714.808086,11.695197,48.491252,484.912523
3774,South_Asia_Coast,Retail,50000.0,0.001352,0.768229,0.141913,2.497385,10.612059,83.52865,16.711496,99.869248,106.120592,835.286501,167.114963,998.692485,52.680364,526.803635
3775,SE_Asia_StormBel,OilGas,50000.0,0.001334,0.779376,0.202288,2.072579,10.266012,84.922036,27.688717,78.628962,102.660121,849.220362,276.887172,786.289622,50.376432,503.764319
3776,South_Asia_Coast,Agriculture,132341.0,0.002965,0.107134,0.43157,2.094904,41.641596,0.891743,69.376422,79.745194,416.415956,8.917431,693.764216,797.451944,47.913739,479.137387
3777,South_Asia_Coast,Banking,136105.0,0.000972,0.499897,0.149315,1.96018,3.302901,49.987073,18.057279,73.009024,33.029008,499.870727,180.572788,730.090238,36.089069,360.89069
3778,SE_Asia_StormBel,Steel,55314.0,0.002126,0.386073,0.491773,1.468212,25.498436,35.759085,80.322433,48.410604,254.984359,357.590847,803.224325,484.106042,47.497639,474.976393
3779,SE_Asia_StormBel,Banking,74720.0,0.001846,0.883088,0.411547,0.676394,20.117675,97.885992,65.735761,8.819719,201.176754,978.859915,657.357613,88.197192,48.139787,481.397869
3780,South_Asia_Coast,Banking,104924.0,0.003345,0.535261,0.344988,0.644538,48.938626,54.407599,53.634231,7.226904,489.386261,544.075993,536.342314,72.269041,41.05184,410.518402
3781,Gulf_Coast_Urban,Steel,215881.0,0.000858,0.441955,0.404341,2.332748,1.115956,42.744333,64.425568,91.637424,11.159557,427.443325,644.255682,916.374237,49.98082,499.8082
3782,Gulf_Coast_Urban,AutoManufacturing,121760.0,0.004314,0.295491,0.104844,0.500629,67.573345,24.436357,9.971565,0.031445,675.73345,244.363568,99.715647,0.314452,25.503178,255.031779
3783,EastAfrica_Droug,Steel,85478.0,0.005249,0.776504,0.351412,1.898206,85.558731,84.563018,54.802204,69.910286,855.587307,845.630183,548.022041,699.102859,73.70856,737.085598
3784,South_Asia_Coast,Steel,125970.0,0.004475,0.355497,0.298215,1.757157,70.674152,31.937098,45.129975,62.857842,706.741518,319.370982,451.299746,628.578416,52.649767,526.497665
3785,South_Asia_Coast,AutoManufacturing,150377.0,0.005054,0.761403,0.332131,1.502451,81.807817,82.675387,51.296496,50.122535,818.078169,826.75387,512.964963,501.225345,66.475559,664.755587
3786,EastAfrica_Droug,Steel,74353.0,0.004145,0.813286,0.235717,2.449901,64.33164,89.160798,33.766696,97.495059,643.316404,891.607977,337.666961,974.950587,71.188548,711.885482
3787,SE_Asia_StormBel,OilGas,124745.0,0.003438,0.14654,0.307497,0.896257,50.736703,5.817451,46.817695,19.812835,507.367034,58.174514,468.176949,198.128355,30.796171,307.961713
3788,SE_Asia_StormBel,Banking,50000.0,0.001939,0.507989,0.535787,2.070573,21.90216,50.998657,88.324976,78.528645,219.021597,509.986568,883.249756,785.286451,59.938609,599.386093
3789,EastAfrica_Droug,Retail,137065.0,0.002254,0.436299,0.239669,1.849678,27.962635,42.037389,34.485361,67.483919,279.626348,420.373886,344.853609,674.839192,42.992326,429.923259
3790,South_Asia_Coast,AutoManufacturing,50000.0,0.002452,0.414486,0.074715,2.448864,31.7708,39.310789,4.493562,97.44318,317.708004,393.107887,44.935618,974.431797,43.254583,432.545827
3791,Gulf_Coast_Urban,Agriculture,50000.0,0.000998,0.397174,0.191065,2.368144,3.801767,37.146759,25.648157,93.407183,38.017669,371.467592,256.481575,934.071826,40.000967,400.009665
3792,EastAfrica_Droug,AutoManufacturing,54010.0,0.005548,0.525589,0.2999,0.757143,91.308877,53.198616,45.436356,12.857128,913.088771,531.986157,454.363563,128.57128,50.700244,507.002443
3793,SE_Asia_StormBel,RealEstate,50000.0,0.005482,0.204161,0.34342,1.115433,90.03027,13.020127,53.349056,30.771646,900.302703,130.201265,533.490562,307.716464,46.792775,467.927748
3794,South_Asia_Coast,Agriculture,50000.0,0.00136,0.79703,0.284931,2.2016,10.777785,87.128799,42.714803,85.080012,107.77785,871.287994,427.148029,850.800121,56.42535,564.253498
3795,EastAfrica_Droug,RealEstate,81047.0,0.003695,0.546386,0.504637,0.957321,55.669357,55.798292,82.661215,22.866051,556.693566,557.982919,826.612151,228.660505,54.248729,542.487285
3796,SE_Asia_StormBel,AutoManufacturing,74783.0,0.003232,0.377689,0.553345,1.257079,46.764129,34.711063,91.517292,37.853955,467.641294,347.110628,915.172918,378.539548,52.71161,527.116097
3797,SE_Asia_StormBel,RealEstate,99872.0,0.004354,0.294423,0.31774,1.751928,68.3414,24.302816,48.680073,62.596387,683.413997,243.028164,486.800734,625.963867,50.980169,509.80169
3798,EastAfrica_Droug,Agriculture,101114.0,0.003936,0.593251,0.091734,1.625828,60.301766,61.656364,7.587979,56.291393,603.017661,616.563635,75.879787,562.913928,46.459375,464.593753
3799,Gulf_Coast_Urban,OilGas,80771.0,0.001446,0.729385,0.281543,1.781213,12.43218,78.673162,42.098733,64.060656,124.321801,786.731618,420.987331,640.60656,49.316183,493.161828
3800,SE_Asia_StormBel,AutoManufacturing,50000.0,0.004232,0.452688,0.149681,1.926976,66.007764,44.085957,18.123894,71.348816,660.077645,440.859571,181.238939,713.488164,49.891608,498.91608
3801,Gulf_Coast_Urban,AutoManufacturing,125319.0,0.003966,0.887619,0.205923,1.95754,60.88723,98.452433,28.34964,72.876999,608.872304,984.524327,283.496401,728.76999,65.141576,651.415756
3802,South_Asia_Coast,Steel,54847.0,0.003562,0.528455,0.508095,1.975115,53.122364,53.556814,83.289938,73.75576,531.223638,535.568141,832.899385,737.557597,65.931219,659.31219
3803,South_Asia_Coast,AutoManufacturing,72563.0,0.002893,0.883129,0.344411,2.483354,40.240627,97.891146,53.52919,99.167678,402.406267,978.911456,535.291897,991.67678,72.70716,727.0716
3804,South_Asia_Coast,Banking,65074.0,0.005766,0.87008,0.505725,1.213175,95.492099,96.260058,82.859171,35.658727,954.920994,962.600581,828.591713,356.587272,77.567514,775.67514
