cust_id,region,sector,loan_amount,emissions_intensity_raw,transition_risk_raw,emissions_index_100,transition_index_100,emissions_score_1000,transition_score_1000,transition_combined_index_100,transition_combined_score_1000
4395,South_Asia_Coast,Retail,140545.0,1.047764,0.932113,49.882293,84.010786,498.822932,840.107859,70.359389,703.593888
4396,South_Asia_Coast,Steel,139109.0,1.59205,0.673749,78.528922,59.404706,785.289217,594.047064,67.054393,670.543925
4397,Gulf_Coast_Urban,Retail,50000.0,1.840381,0.553984,91.598987,47.998441,915.989874,479.98441,65.43866,654.386596
4398,EastAfrica_Droug,AutoManufacturing,65031.0,1.21599,0.93897,58.736321,84.663793,587.363213,846.637933,74.292804,742.928045
4399,Gulf_Coast_Urban,RealEstate,50000.0,1.985399,0.109558,99.23154,5.672233,992.315402,56.722329,43.095956,430.959558
4400,EastAfrica_Droug,OilGas,53191.0,1.177133,0.389768,56.691207,32.358819,566.912066,323.588189,42.091774,420.91774
4401,EastAfrica_Droug,Retail,123557.0,1.63202,0.110238,80.632631,5.736984,806.326311,57.369837,35.695243,356.952427
4402,SE_Asia_StormBel,RealEstate,57530.0,0.363817,1.027661,13.885116,93.110527,138.851157,931.105266,61.420362,614.203622
4403,Gulf_Coast_Urban,Banking,100909.0,0.114633,0.143652,0.770138,8.919239,7.701376,89.192395,5.659599,56.595987
4404,Gulf_Coast_Urban,Banking,103357.0,0.151369,1.057528,2.70365,95.955073,27.036504,959.550728,58.654504,586.545038
4405,South_Asia_Coast,Retail,50000.0,1.794817,0.817362,89.200917,73.082103,892.009171,730.821035,79.529629,795.296289
4406,South_Asia_Coast,AutoManufacturing,160035.0,0.242003,0.569266,7.473819,49.453899,74.738188,494.538994,32.661867,326.618671
4407,South_Asia_Coast,Banking,50000.0,1.264504,0.378234,61.289708,31.260409,612.897076,312.604088,43.272128,432.721283
4408,EastAfrica_Droug,RealEstate,50000.0,1.194934,0.613935,57.628124,53.708059,576.281245,537.08059,55.276085,552.760852
4409,Gulf_Coast_Urban,Steel,50000.0,1.583264,0.724828,78.066532,64.26932,780.665318,642.693199,69.788205,697.882046
4410,SE_Asia_StormBel,RealEstate,50000.0,0.695584,0.555368,31.346535,48.130275,313.465346,481.302749,41.416779,414.167788
4411,EastAfrica_Droug,Banking,97173.0,0.771194,1.013374,35.326,91.74989,353.259999,917.498897,69.180334,691.803338
4412,EastAfrica_Droug,Banking,465469.0,0.771398,0.196262,35.336762,13.92967,353.367617,139.296698,22.492507,224.925065
4413,South_Asia_Coast,Agriculture,147628.0,0.420006,0.184819,16.84241,12.839947,168.424104,128.399471,14.440932,144.409324
4414,SE_Asia_StormBel,OilGas,50000.0,0.495,0.868495,20.789499,77.951888,207.894988,779.51888,55.086932,550.869323
4415,Gulf_Coast_Urban,AutoManufacturing,50000.0,0.475372,0.638758,19.756401,56.072191,197.564007,560.721909,41.545875,415.458748
4416,SE_Asia_StormBel,RealEstate,130872.0,0.376949,0.476392,14.576269,40.608791,145.762685,406.087907,30.195782,301.957819
4417,Gulf_Coast_Urban,Banking,50000.0,1.564859,0.911476,77.097832,82.045356,770.97832,820.45356,80.066346,800.663464
4418,EastAfrica_Droug,AutoManufacturing,50000.0,1.258756,1.036019,60.98717,93.906529,609.871701,939.065287,80.738785,807.387853
4419,Gulf_Coast_Urban,Retail,80439.0,1.18163,0.60095,56.927893,52.471468,569.278927,524.714682,54.254038,542.54038
4420,Gulf_Coast_Urban,Retail,50000.0,1.385498,0.647044,67.657805,56.86135,676.578047,568.6135,61.179932,611.799319
4421,EastAfrica_Droug,RealEstate,65872.0,0.755242,0.10775,34.486431,5.49996,344.864307,54.999596,17.094548,170.94548
4422,South_Asia_Coast,Agriculture,50000.0,1.487231,0.57337,73.012173,49.844776,730.121733,498.447761,59.111735,591.11735
4423,SE_Asia_StormBel,Banking,58554.0,0.619696,0.070704,27.352435,1.971813,273.524346,19.718132,12.124062,121.240618
4424,South_Asia_Coast,RealEstate,120515.0,1.653621,0.476194,81.769507,40.589863,817.695071,405.898632,57.061721,570.617208
4425,Gulf_Coast_Urban,Steel,98441.0,1.269438,1.064685,61.54936,96.636668,615.4936,966.366677,82.601745,826.017446
4426,Gulf_Coast_Urban,Agriculture,124692.0,1.661134,0.850688,82.164925,76.256022,821.649254,762.560221,78.619583,786.195834
4427,Gulf_Coast_Urban,Banking,99849.0,0.203864,0.821133,5.466501,73.441236,54.665006,734.412364,46.251342,462.513421
4428,EastAfrica_Droug,Banking,105529.0,1.702152,0.874104,84.323809,78.486143,843.238087,784.861425,80.821209,808.21209
4429,Gulf_Coast_Urban,AutoManufacturing,59770.0,0.29271,0.942164,10.142645,84.967975,101.426453,849.679746,55.037843,550.378429
4430,South_Asia_Coast,RealEstate,50000.0,1.370351,0.09484,66.8606,4.27046,668.606,42.704603,29.306516,293.065162
4431,South_Asia_Coast,Banking,54946.0,0.533085,0.973471,22.793945,87.949662,227.939449,879.49662,61.887375,618.873752
4432,SE_Asia_StormBel,AutoManufacturing,77091.0,0.188724,0.863346,4.669667,77.46152,46.696671,774.615202,48.344779,483.44779
4433,SE_Asia_StormBel,Banking,63537.0,0.592786,0.768111,25.936111,68.391493,259.361115,683.914932,51.409341,514.093405
4434,South_Asia_Coast,OilGas,83778.0,0.866294,0.47602,40.331251,40.57332,403.312511,405.733204,40.476493,404.764927
4435,EastAfrica_Droug,Agriculture,311384.0,0.373466,0.365568,14.392937,30.05406,143.929373,300.540602,23.789611,237.89611
4436,Gulf_Coast_Urban,RealEstate,50000.0,0.28931,0.25154,9.9637,19.194304,99.636997,191.94304,15.502062,155.020623
4437,Gulf_Coast_Urban,OilGas,50000.0,1.988131,0.40869,99.375338,34.160931,993.75338,341.609315,60.246694,602.466941
4438,South_Asia_Coast,RealEstate,157463.0,0.250724,0.972195,7.932836,87.82808,79.328359,878.280803,55.869982,558.699825
4439,South_Asia_Coast,Steel,66148.0,0.461983,0.109285,19.051736,5.646169,190.517362,56.461688,11.008396,110.083958
4440,Gulf_Coast_Urban,Retail,86139.0,0.580383,0.812487,25.283318,72.617823,252.833182,726.17823,53.684021,536.840211
4441,South_Asia_Coast,AutoManufacturing,50000.0,0.702545,0.139411,31.712902,8.515349,317.129019,85.153493,17.79437,177.943703
4442,South_Asia_Coast,RealEstate,50000.0,0.349406,0.172655,13.126635,11.681431,131.266351,116.814315,12.259513,122.595129
4443,Gulf_Coast_Urban,Agriculture,50000.0,1.695509,0.259728,83.974156,19.974062,839.741562,199.740619,45.5741,455.740996
4444,Gulf_Coast_Urban,RealEstate,68728.0,1.856851,0.757544,92.465822,67.385149,924.65822,673.851489,77.417418,774.174181
4445,Gulf_Coast_Urban,RealEstate,50000.0,1.143027,0.943981,54.896133,85.141011,548.961334,851.410113,73.04306,730.430601
4446,South_Asia_Coast,RealEstate,50000.0,1.177366,0.198865,56.70348,14.177625,567.034796,141.776251,31.187967,311.879669
4447,Gulf_Coast_Urban,Banking,101604.0,1.988185,0.295575,99.378147,23.3881,993.781468,233.881003,53.784119,537.841189
4448,South_Asia_Coast,RealEstate,50000.0,1.779222,0.716391,88.380127,63.465842,883.801267,634.65842,73.431556,734.315559
4449,Gulf_Coast_Urban,Banking,50000.0,0.874122,0.528976,40.743279,45.616725,407.43279,456.167251,43.667347,436.673467
4450,South_Asia_Coast,Agriculture,50000.0,1.541901,0.71515,75.889548,63.347581,758.895481,633.475815,68.364368,683.643681
4451,Gulf_Coast_Urban,Agriculture,124166.0,0.60402,0.216226,26.527379,15.831078,265.273794,158.310776,20.109598,201.095983
4452,SE_Asia_StormBel,RealEstate,54984.0,0.198553,0.532582,5.186982,45.960167,51.869822,459.601672,29.650893,296.508932
4453,South_Asia_Coast,Banking,50000.0,0.142099,0.407481,2.215757,34.045856,22.157568,340.458561,21.313816,213.138164
4454,South_Asia_Coast,Retail,68677.0,1.123992,0.508553,53.89429,43.671738,538.942895,436.717379,47.760759,477.607586
4455,South_Asia_Coast,RealEstate,63641.0,1.049464,0.361176,49.971773,29.635857,499.717725,296.358571,37.770223,377.702233
4456,EastAfrica_Droug,AutoManufacturing,50000.0,0.386358,0.200409,15.071449,14.324654,150.714486,143.246535,14.623372,146.233716
4457,South_Asia_Coast,AutoManufacturing,50000.0,1.721015,0.750122,85.316562,66.678305,853.165624,666.783047,74.133608,741.336078
4458,EastAfrica_Droug,Agriculture,107429.0,1.207541,0.752471,58.291656,66.902022,582.916558,669.020222,63.457876,634.578757
4459,Gulf_Coast_Urban,AutoManufacturing,115823.0,0.824899,0.327605,38.15259,26.438577,381.525901,264.385773,31.124182,311.241824
4460,SE_Asia_StormBel,AutoManufacturing,50000.0,1.061159,0.656022,50.587308,57.716371,505.873084,577.163712,54.864746,548.647461
4461,Gulf_Coast_Urban,Steel,166665.0,0.285083,1.059779,9.741198,96.169407,97.411977,961.694066,61.598123,615.98123
4462,SE_Asia_StormBel,RealEstate,298715.0,1.80976,0.613985,89.987386,53.712864,899.873859,537.128637,68.222673,682.226726
4463,South_Asia_Coast,RealEstate,50000.0,0.652039,0.379694,29.0547,31.399446,290.547,313.994463,30.461548,304.615478
4464,EastAfrica_Droug,RealEstate,50000.0,0.431748,0.373986,17.460408,30.855789,174.604077,308.55789,25.497636,254.976364
4465,South_Asia_Coast,RealEstate,50000.0,0.909319,0.922811,42.595733,83.124848,425.95733,831.248482,66.913202,669.132021
4466,Gulf_Coast_Urban,OilGas,50000.0,0.634229,0.562894,28.117328,48.847078,281.173284,488.470779,40.555178,405.551781
4467,EastAfrica_Droug,RealEstate,77558.0,0.684524,0.326436,30.764431,26.327255,307.644313,263.272553,28.102126,281.021257
4468,EastAfrica_Droug,Banking,382148.0,1.666486,0.712431,82.446638,63.088683,824.466378,630.886833,70.831865,708.318651
4469,South_Asia_Coast,Agriculture,107224.0,1.139328,0.957992,54.701499,86.475419,547.014991,864.754188,73.765851,737.658509
4470,South_Asia_Coast,Banking,50000.0,1.870361,0.813836,93.176918,72.746258,931.769182,727.462579,80.918522,809.18522
4471,South_Asia_Coast,Agriculture,50000.0,1.905692,0.140663,95.036409,8.634533,950.36409,86.345331,43.195283,431.952835
4472,South_Asia_Coast,OilGas,50000.0,1.983942,0.408742,99.154844,34.165924,991.548443,341.65924,60.161492,601.614921
4473,Gulf_Coast_Urban,RealEstate,139793.0,0.349903,0.903347,13.152815,81.271123,131.528148,812.711227,54.0238,540.237996
4474,Gulf_Coast_Urban,Retail,50000.0,1.804017,0.489169,89.685121,41.825633,896.851213,418.25633,60.969428,609.694284
4475,South_Asia_Coast,Banking,86113.0,0.659749,1.098559,29.460455,99.862765,294.604549,998.627649,71.701841,717.018409
4476,SE_Asia_StormBel,RealEstate,50000.0,1.295579,0.409037,62.925189,34.194048,629.251887,341.940476,45.686504,456.86504
4477,Gulf_Coast_Urban,Agriculture,325929.0,1.767878,1.00287,87.783039,90.749495,877.830394,907.494954,89.562913,895.62913
4478,Gulf_Coast_Urban,Banking,50000.0,0.276463,0.532419,9.287534,45.944644,92.875343,459.446444,31.2818,312.818004
4479,SE_Asia_StormBel,Steel,50000.0,0.388516,1.032799,15.185057,93.599905,151.850568,935.999052,62.233966,622.339658
4480,SE_Asia_StormBel,AutoManufacturing,50000.0,1.493038,0.49237,73.317773,42.130498,733.177735,421.304977,54.605408,546.05408
4481,Gulf_Coast_Urban,Steel,84053.0,0.758848,0.541877,34.67623,46.845464,346.762301,468.454638,41.97777,419.777703
4482,SE_Asia_StormBel,Retail,188670.0,1.344577,0.617844,65.504073,54.080377,655.040726,540.803768,58.649855,586.498551
4483,SE_Asia_StormBel,RealEstate,84199.0,0.316611,0.091781,11.400597,3.979153,114.005965,39.791528,6.94773,69.477303
4484,SE_Asia_StormBel,OilGas,105373.0,1.947555,0.138253,97.239738,8.405061,972.397381,84.050608,43.938932,439.389317
4485,Gulf_Coast_Urban,RealEstate,94284.0,1.052382,0.94731,50.125393,85.458125,501.253928,854.581245,71.325032,713.250318
4486,South_Asia_Coast,Retail,50000.0,1.754031,0.32841,87.054251,26.515195,870.542513,265.151952,50.730818,507.308177
4487,EastAfrica_Droug,Retail,59106.0,1.382421,0.708626,67.49584,62.726249,674.9584,627.262487,64.634085,646.340852
4488,Gulf_Coast_Urban,AutoManufacturing,50000.0,1.908302,0.323002,95.17377,26.000147,951.737704,260.001475,53.669597,536.695967
4489,South_Asia_Coast,Retail,53477.0,1.183951,0.419687,57.050071,35.208273,570.500712,352.082725,43.944992,439.44992
4490,SE_Asia_StormBel,Steel,50000.0,0.682135,0.684532,30.638658,60.431616,306.386584,604.316164,48.514433,485.144332
4491,Gulf_Coast_Urban,AutoManufacturing,119928.0,1.265685,0.405561,61.351819,33.862947,613.518187,338.629468,44.858496,448.584955
4492,South_Asia_Coast,RealEstate,62242.0,1.99408,0.812103,99.688444,72.581261,996.884439,725.812612,83.424134,834.241343
4493,SE_Asia_StormBel,Banking,61941.0,1.649166,0.592372,81.535052,51.65445,815.350524,516.544497,63.606691,636.066908
4494,South_Asia_Coast,RealEstate,53221.0,0.964425,0.844585,45.496072,75.67475,454.960721,756.747497,63.603279,636.032787
4495,South_Asia_Coast,OilGas,50000.0,1.65139,0.274636,81.652127,21.393883,816.52127,213.938829,45.497181,454.971806
4496,SE_Asia_StormBel,Retail,50000.0,1.43538,0.727215,70.28314,64.496632,702.831403,644.966323,66.811235,668.112355
4497,SE_Asia_StormBel,Retail,74410.0,1.883568,0.379012,93.872007,31.334469,938.720072,313.34469,56.349484,563.494843
4498,EastAfrica_Droug,Agriculture,65570.0,0.793112,0.420795,36.479563,35.313844,364.795634,353.138443,35.780132,357.801319
4499,Gulf_Coast_Urban,AutoManufacturing,91802.0,0.17673,0.245925,4.038444,18.65956,40.384437,186.595595,12.811113,128.111132
4500,Gulf_Coast_Urban,Agriculture,63440.0,0.264209,0.184952,8.642554,12.85255,86.425542,128.5255,11.168552,111.685517
4501,SE_Asia_StormBel,AutoManufacturing,50000.0,1.558087,0.975437,76.741403,88.136904,767.414029,881.369039,83.578704,835.787035
4502,SE_Asia_StormBel,Steel,50000.0,1.41341,1.043591,69.126859,94.627675,691.26859,946.276748,84.427348,844.273485
4503,Gulf_Coast_Urban,AutoManufacturing,174829.0,1.493417,0.463239,73.337758,39.356088,733.377583,393.560882,52.948756,529.487562
4504,EastAfrica_Droug,RealEstate,77277.0,1.368646,0.851704,66.770858,76.35278,667.708578,763.527797,72.520011,725.20011
4505,SE_Asia_StormBel,OilGas,113843.0,0.968506,0.893682,45.710858,80.350674,457.108582,803.506742,66.494748,664.947478
4506,Gulf_Coast_Urban,Banking,124883.0,0.229365,0.198944,6.808691,14.185174,68.086908,141.851744,11.234581,112.34581
4507,South_Asia_Coast,AutoManufacturing,50000.0,1.687548,1.03604,83.555154,93.908542,835.55154,939.085423,89.767187,897.67187
4508,EastAfrica_Droug,AutoManufacturing,50000.0,0.44349,0.898625,18.078434,80.821393,180.784343,808.213927,55.724209,557.242093
4509,SE_Asia_StormBel,AutoManufacturing,103240.0,1.980749,0.879097,98.986778,78.961599,989.867775,789.615988,86.97167,869.716703
4510,South_Asia_Coast,OilGas,50000.0,0.49027,1.020716,20.540514,92.449132,205.405136,924.491315,63.685684,636.856844
4511,Gulf_Coast_Urban,Retail,50000.0,0.259082,0.420527,8.372735,35.288274,83.727352,352.882742,24.522059,245.220586
4512,SE_Asia_StormBel,OilGas,50000.0,0.813556,0.981023,37.555596,88.668823,375.555956,886.688228,68.223532,682.235319
4513,EastAfrica_Droug,Retail,50000.0,0.718344,1.097902,32.544405,99.800173,325.444048,998.001728,72.897866,728.978656
4514,SE_Asia_StormBel,Banking,53954.0,1.955591,0.292913,97.662703,23.134589,976.627029,231.345893,52.945835,529.458348
4515,SE_Asia_StormBel,RealEstate,50000.0,0.849666,0.177506,39.456124,12.143467,394.561244,121.434669,23.06853,230.685299
4516,Gulf_Coast_Urban,OilGas,50000.0,0.188555,0.164239,4.660764,10.879862,46.607638,108.798617,8.392222,83.922225
4517,SE_Asia_StormBel,Retail,74219.0,1.975473,0.44636,98.709114,37.748561,987.09114,377.48561,62.132782,621.327822
4518,South_Asia_Coast,RealEstate,133049.0,1.594295,0.899207,78.647099,80.876866,786.470986,808.768664,79.984959,799.849593
4519,Gulf_Coast_Urban,RealEstate,110378.0,1.996092,0.838371,99.794296,75.082988,997.942955,750.829884,84.967511,849.675112
4520,EastAfrica_Droug,Retail,68949.0,0.703322,0.257191,31.753774,19.732504,317.537741,197.325042,24.541012,245.410122
4521,South_Asia_Coast,Retail,222238.0,0.323702,0.611466,11.773815,53.472935,117.738147,534.729355,36.793287,367.932872
4522,SE_Asia_StormBel,Steel,101438.0,0.855618,0.429613,39.769379,36.153629,397.693792,361.536286,37.599929,375.999289
4523,South_Asia_Coast,RealEstate,113960.0,0.365897,0.923427,13.994566,83.183552,139.945658,831.835517,55.507957,555.079573
4524,SE_Asia_StormBel,Retail,52552.0,0.379003,0.894382,14.684358,80.417347,146.843583,804.173475,54.124152,541.241518
4525,South_Asia_Coast,RealEstate,50000.0,1.815077,0.900644,90.267234,81.013693,902.672343,810.136927,84.715109,847.151093
4526,Gulf_Coast_Urban,OilGas,80888.0,1.988418,0.601528,99.390397,52.526463,993.903966,525.264634,71.272037,712.720367
4527,South_Asia_Coast,Banking,123621.0,1.989411,0.897838,99.442664,80.746505,994.426637,807.465051,88.224969,882.249685
4528,South_Asia_Coast,Agriculture,68841.0,0.933061,0.820027,43.845327,73.335879,438.453267,733.358788,61.539658,615.39658
4529,SE_Asia_StormBel,Agriculture,50000.0,0.554655,0.600999,23.929204,52.476075,239.292039,524.760755,41.057327,410.573269
4530,Gulf_Coast_Urban,AutoManufacturing,50000.0,0.426865,0.861394,17.203436,77.275655,172.03436,772.756554,53.246768,532.467676
4531,Gulf_Coast_Urban,Retail,50000.0,0.826008,0.445704,38.210959,37.686104,382.109594,376.861039,37.896046,378.960461
4532,Gulf_Coast_Urban,Retail,61947.0,1.237995,0.868798,59.894486,77.980798,598.944863,779.807976,70.746273,707.462731
4533,Gulf_Coast_Urban,RealEstate,115009.0,1.512818,0.704542,74.35885,62.337337,743.588502,623.373372,67.145942,671.459424
4534,Gulf_Coast_Urban,AutoManufacturing,50000.0,1.08109,0.954972,51.636292,86.187848,516.362916,861.878482,72.367226,723.672255
4535,SE_Asia_StormBel,Retail,50000.0,1.701206,0.98695,84.273987,89.233328,842.739869,892.333276,87.249591,872.495914
4536,SE_Asia_StormBel,RealEstate,50000.0,1.847367,0.45817,91.966675,38.873326,919.666751,388.733265,60.110666,601.106659
4537,Gulf_Coast_Urban,Retail,81098.0,1.782766,0.352245,88.566629,28.78524,885.666293,287.852397,52.697796,526.977955
4538,SE_Asia_StormBel,RealEstate,50000.0,0.801491,0.344089,36.920568,28.008442,369.205684,280.084415,31.573292,315.732923
4539,EastAfrica_Droug,Retail,50000.0,1.906039,0.392424,95.054709,32.611787,950.547094,326.117866,57.588956,575.889557
4540,EastAfrica_Droug,Steel,50000.0,1.853838,0.103241,92.307273,5.070584,923.072732,50.705843,39.96526,399.652598
4541,Gulf_Coast_Urban,Banking,50000.0,0.882145,1.027794,41.165518,93.123195,411.655182,931.231948,72.340124,723.401241
4542,SE_Asia_StormBel,RealEstate,60500.0,0.900488,0.180181,42.130932,12.39817,421.309317,123.981705,24.291275,242.91275
4543,Gulf_Coast_Urban,Banking,50421.0,0.24828,0.971852,7.804208,87.795399,78.042078,877.953991,55.798923,557.989226
4544,Gulf_Coast_Urban,Steel,85305.0,1.88029,0.561947,93.699452,48.756814,936.994517,487.568138,66.733869,667.33869
4545,Gulf_Coast_Urban,Steel,59575.0,0.268074,0.995368,8.845997,90.035092,88.459971,900.350915,57.559454,575.594538
4546,South_Asia_Coast,Steel,134858.0,1.03317,1.029221,49.114223,93.259147,491.142234,932.591471,75.601178,756.011776
4547,EastAfrica_Droug,Steel,50000.0,1.470687,0.91227,72.141447,82.120956,721.414468,821.20956,78.129152,781.291523
4548,SE_Asia_StormBel,OilGas,98330.0,1.771362,0.477312,87.96642,40.696384,879.664202,406.963844,59.604399,596.043987
4549,South_Asia_Coast,Banking,77210.0,1.1849,0.48309,57.099993,41.246622,570.999933,412.466218,47.58797,475.879704
4550,South_Asia_Coast,AutoManufacturing,50000.0,1.396899,1.06475,68.257839,96.642811,682.578389,966.428114,85.288822,852.888224
4551,South_Asia_Coast,Banking,103817.0,1.449248,0.403591,71.013027,33.675381,710.130275,336.753807,48.610439,486.104394
4552,EastAfrica_Droug,Agriculture,50000.0,0.130345,0.481721,1.597093,41.116322,15.970928,411.163219,25.30863,253.086303
4553,EastAfrica_Droug,OilGas,161437.0,1.890723,0.355393,94.248587,29.085044,942.485869,290.85044,55.150461,551.504612
4554,South_Asia_Coast,Retail,50000.0,0.783851,0.58941,35.992164,51.372335,359.921636,513.723354,45.220267,452.202667
4555,Gulf_Coast_Urban,Retail,50000.0,0.437292,0.690952,17.752193,61.043035,177.521929,610.430352,43.726698,437.266983
4556,SE_Asia_StormBel,AutoManufacturing,50000.0,0.99934,0.746197,47.333686,66.304463,473.336861,663.044627,58.716152,587.16152
4557,South_Asia_Coast,Agriculture,64400.0,1.493622,0.216411,73.34853,15.848679,733.485297,158.486794,38.84862,388.486195
4558,South_Asia_Coast,Agriculture,50000.0,1.671945,0.413916,82.733924,34.658713,827.339239,346.587125,53.888797,538.887971
4559,South_Asia_Coast,Agriculture,69216.0,1.467261,1.095766,71.96113,99.596802,719.6113,995.968022,88.542533,885.425333
4560,South_Asia_Coast,Steel,50000.0,0.860259,0.125155,40.013621,7.157639,400.136213,71.57639,20.300032,203.000319
4561,South_Asia_Coast,OilGas,88397.0,1.394944,0.440832,68.154967,37.222093,681.549671,372.22093,49.595243,495.952427
4562,Gulf_Coast_Urban,Retail,69373.0,0.920559,0.272404,43.187332,21.181309,431.873319,211.813091,29.983718,299.837182
4563,South_Asia_Coast,OilGas,50000.0,1.975047,0.345754,98.686678,28.16708,986.866778,281.6708,56.374919,563.749191
4564,EastAfrica_Droug,OilGas,98704.0,1.993284,0.540595,99.646501,46.72333,996.465005,467.233296,67.892598,678.92598
4565,Gulf_Coast_Urban,OilGas,94850.0,0.574609,1.085904,24.979444,98.657529,249.794435,986.575293,69.186295,691.86295
4566,South_Asia_Coast,Agriculture,64451.0,1.018323,0.903007,48.332781,81.238743,483.327811,812.387429,68.076358,680.763582
4567,Gulf_Coast_Urban,AutoManufacturing,121762.0,1.195382,0.302735,57.651667,24.070006,576.516666,240.700059,37.50267,375.026702
4568,Gulf_Coast_Urban,AutoManufacturing,145568.0,1.308855,0.194316,63.623945,13.744415,636.239453,137.444152,33.696227,336.962273
4569,EastAfrica_Droug,Agriculture,50000.0,0.924452,0.686508,43.392207,60.619775,433.922074,606.197751,53.728748,537.28748
4570,South_Asia_Coast,Retail,148148.0,1.096159,0.970142,52.429415,87.632606,524.29415,876.326062,73.55133,735.513297
4571,SE_Asia_StormBel,Retail,50000.0,1.153104,0.260276,55.426539,20.026269,554.265388,200.262687,34.186377,341.863768
4572,South_Asia_Coast,Retail,110994.0,0.837102,0.254933,38.794832,19.517431,387.948319,195.174311,27.228391,272.283914
4573,Gulf_Coast_Urban,AutoManufacturing,127742.0,0.708837,0.768307,32.044072,68.410224,320.440716,684.102236,53.863763,538.637628
4574,South_Asia_Coast,AutoManufacturing,52067.0,1.305777,0.36206,63.461936,29.720012,634.619355,297.200117,43.216781,432.167813
4575,South_Asia_Coast,OilGas,57376.0,0.939876,0.093562,44.204005,4.148768,442.040045,41.48768,20.170863,201.708626
4576,Gulf_Coast_Urban,Agriculture,50000.0,1.947085,0.367592,97.214987,30.246894,972.149872,302.468936,57.034131,570.34131
4577,Gulf_Coast_Urban,Steel,50000.0,0.81381,0.271209,37.568965,21.067479,375.689649,210.674788,27.668073,276.680733
4578,Gulf_Coast_Urban,OilGas,50000.0,0.472101,0.394024,19.584279,32.764163,195.842789,327.641634,27.49221,274.922096
4579,South_Asia_Coast,RealEstate,89080.0,0.91061,0.905198,42.663672,81.447457,426.636721,814.474566,65.933943,659.339428
4580,SE_Asia_StormBel,AutoManufacturing,118724.0,1.348158,0.756981,65.692534,67.331528,656.925342,673.315285,66.675931,666.759308
4581,South_Asia_Coast,OilGas,59187.0,0.939431,0.343727,44.180588,27.973966,441.805884,279.739659,34.456615,344.566149
4582,Gulf_Coast_Urban,Agriculture,50000.0,0.642799,0.479085,28.568388,40.865234,285.683875,408.65234,35.946495,359.464954
4583,South_Asia_Coast,RealEstate,50000.0,1.040943,0.274612,49.523339,21.39158,495.233394,213.915805,32.644284,326.44284
4584,South_Asia_Coast,Banking,55001.0,0.949295,0.631305,44.699731,55.362396,446.997312,553.623959,51.09733,510.9733
4585,South_Asia_Coast,OilGas,50000.0,1.893862,0.287565,94.413796,22.62524,944.137959,226.252401,51.340662,513.406624
4586,South_Asia_Coast,Agriculture,154658.0,0.135903,1.023622,1.889653,92.725951,18.896527,927.25951,56.391432,563.914317
4587,Gulf_Coast_Urban,Agriculture,50000.0,0.850412,0.333281,39.495377,26.979134,394.95377,269.791336,31.985631,319.85631
4588,EastAfrica_Droug,AutoManufacturing,96558.0,0.74788,0.797623,34.098931,71.202205,340.989311,712.022046,56.360895,563.608952
4589,South_Asia_Coast,Steel,50000.0,0.524548,0.463653,22.344623,39.395522,223.446228,393.955221,32.575162,325.751624
4590,South_Asia_Coast,OilGas,50000.0,1.137865,0.988254,54.624488,89.357494,546.244878,893.574944,75.464292,754.642918
4591,SE_Asia_StormBel,Agriculture,68715.0,1.266715,0.38121,61.406058,31.543802,614.060584,315.438018,43.488704,434.887045
4592,Gulf_Coast_Urban,Retail,90732.0,0.119392,0.066713,1.020633,1.591754,10.206331,15.917545,1.363306,13.633059
4593,SE_Asia_StormBel,Agriculture,83956.0,1.384703,0.161413,67.615971,10.610791,676.159705,106.107914,33.412863,334.128631
4594,Gulf_Coast_Urban,Steel,50000.0,0.827068,0.12126,38.266724,6.786673,382.667243,67.866735,19.378694,193.786938
4595,Gulf_Coast_Urban,Agriculture,64879.0,1.853751,0.375507,92.302675,31.000658,923.026747,310.006578,55.521465,555.214646
4596,SE_Asia_StormBel,AutoManufacturing,50000.0,1.512677,0.75603,74.351443,67.240915,743.514427,672.409155,70.085126,700.851263
4597,South_Asia_Coast,Banking,50000.0,1.076234,0.591936,51.380748,51.612957,513.80748,516.12957,51.520073,515.200734
4598,Gulf_Coast_Urban,OilGas,71908.0,1.90786,0.311465,95.15055,24.901464,951.505504,249.01464,53.001099,530.010986
4599,Gulf_Coast_Urban,AutoManufacturing,164417.0,1.406068,1.098703,68.740425,99.876481,687.40425,998.764815,87.422059,874.220589
4600,Gulf_Coast_Urban,OilGas,205941.0,1.635321,0.118985,80.806344,6.569986,808.063439,65.699865,36.264529,362.645294
4601,Gulf_Coast_Urban,RealEstate,77181.0,1.917094,0.704372,95.636522,62.321095,956.365223,623.210953,75.647266,756.472661
4602,South_Asia_Coast,OilGas,73243.0,1.791643,0.891715,89.033842,80.163312,890.338424,801.633115,83.711524,837.115239
4603,South_Asia_Coast,RealEstate,50000.0,0.234278,1.055915,7.067247,95.80147,70.67247,958.014698,60.307781,603.077807
4604,Gulf_Coast_Urban,AutoManufacturing,530652.0,0.499414,0.422145,21.021786,35.442365,210.217863,354.423655,29.674134,296.741338
4605,South_Asia_Coast,Retail,188109.0,1.296197,0.64869,62.957726,57.01809,629.577264,570.180897,59.393944,593.939444
4606,South_Asia_Coast,Steel,109898.0,0.405742,0.314258,16.09169,25.167401,160.916897,251.674009,21.537116,215.371164
4607,South_Asia_Coast,Retail,63424.0,0.983018,0.085327,46.474626,3.364457,464.746262,33.644572,20.608525,206.085248
